user_id,app_desc,weight
14171371,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",47
14171371,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",1
14171371,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",6
14210532,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",127
14210532,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",73
143058273,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",6
143058273,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",161
143058273,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",28
143058273,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",5
14321959,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",137
14321959,"<a href=""https://medium.com"" rel=""nofollow"">Medium</a>",8
14321959,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",42
14321959,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",13
1434337280,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",84
1434337280,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",81
1434337280,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",28
1434337280,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",7
143474585,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",101
143474585,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",45
143474585,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",53
143474585,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1
1439661253,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",84
1439661253,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",116
14408705,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",42
14408705,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",133
14408705,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",25
145129098,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",30
145129098,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",170
14602576,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",187
14602576,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",12
14602576,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
14808226,"<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox Social</a>",178
14808226,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>",12
14808226,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",5
14808226,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>",2
14808226,"<a href=""http://www.mailchimp.com"" rel=""nofollow"">MailChimp</a>",1
14808226,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1
14808226,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",1
14833304,"<a href=""http://www.onsugar.com"" rel=""nofollow"">OnSugar.com</a>",198
14833304,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1
14833304,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1
14917589,"<a href=""http://www.socialbakers.com"" rel=""nofollow"">Socialbakers Builder</a>",96
14917589,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",94
14917589,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10
14946736,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",190
14946736,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",10
14972558,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",200
15088915,"<a href=""http://www.scup.com"" rel=""nofollow"">Scup</a>",44
15088915,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",7
15088915,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>",1
15088915,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",146
15088915,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2
1514073606,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",198
1514073606,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2
15194242,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",31
15194242,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",4
15290441,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",128
15290441,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>",55
15290441,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>",17
152925827,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",168
152925827,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",32
15312292,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>",146
15312292,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",17
15312292,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",3
15312292,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",20
15312292,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",7
15312292,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",7
15369524,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",67
15369524,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",82
15369524,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",32
15369524,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",19
153733974,"<a href=""http://www.viavoo.com"" rel=""nofollow"">viavoo</a>",200
154102750,"<a href=""http://www.beritasatu.com"" rel=""nofollow"">beritasatu</a>",198
154102750,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2
154246407,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",78
154246407,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",122
15467700,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",122
15467700,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",78
1551636666,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",158
1551636666,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",40
1551636666,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",2
15589815,"<a href=""http://www.conversocial.com"" rel=""nofollow"">Conversocial</a>",198
15589815,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter Ads Composer</a>",1
15589815,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1
156586173,"<a href=""https://app.socialhub.io/"" rel=""nofollow"">SocialHub by maloon</a>",179
156586173,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",16
156586173,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",2
156586173,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter Ads Composer</a>",1
156586173,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",1
156586173,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>",1
157216546,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",190
157216546,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",9
157216546,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1
157846191,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",8
157846191,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",189
157846191,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",1
157846191,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",2
15825795,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",167
15825795,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",32
15825795,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
15937265,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",359
15937265,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",31
1603721485,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",110
1603721485,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",36
1603721485,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12
1603721485,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",42
1632763010,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",33
1632763010,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",126
1632763010,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",41
1635678828,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",198
1635678828,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",2
1637479206,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",166
1637479206,"<a href=""http://wildmoka.com"" rel=""nofollow"">Wildmoka</a>",17
1637479206,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",17
163817624,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",200
16535000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",102
16535000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",98
16538186,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",176
16538186,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",14
16538186,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",1
16538186,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2
16538186,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",6
16538186,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",1
16544024,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",192
16544024,"<a href=""http://www.jsonline.com/"" rel=""nofollow"">Journal Sentinel Breaking News</a>",8
16547087,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",11
16547087,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",102
16547087,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",49
16547087,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",4
16547087,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",30
16547087,"<a href=""https://sumall.com/"" rel=""nofollow"">SumAll Authentication</a>",3
16547087,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",1
16556523,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",127
16556523,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",61
16556523,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",12
16562479,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",199
16562479,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1
16581734,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",162
16581734,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",32
16581734,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",6
166746872,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",199
166746872,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",1
1668249374,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",200
16683666,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",28
16683666,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",149
16683666,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",17
16683666,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>",6
1670336036,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",65
1670336036,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",74
1670336036,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1
1670336036,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",5
1670336036,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",54
1670336036,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",1
16731083,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",168
16731083,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",26
16731083,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",6
16786977,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",106
16786977,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",79
16786977,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",11
16786977,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3
16786977,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1
168361033,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",200
168816611,"<a href=""http://www.fashion-press.net/"" rel=""nofollow"">Fashion Press</a>",177
168816611,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",23
16955870,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",200
169621332,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",55
169621332,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",81
169621332,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",64
16985304,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",96
16985304,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",104
1702855195,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",160
1702855195,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",40
17138582,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",13
17138582,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",5
17138582,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",177
17138582,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",5
17159397,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",28
17159397,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",100
17159397,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",55
17159397,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",15
17159397,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>",2
17266725,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",129
